File.......:  500-eis-50%-210-2 - MAY,05.2015

System.....:  
Potential..:  1.350V
Current....:  209.55mA
Temperature:  -1.0+-0.0C
Time.......:  20:16:27 - 20:19:23
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       5.1734e-01        4.0592e-01        0.999           0.0
   2      1.5917e+05       5.2785e-01        3.0430e-01        0.999           1.7
   3      1.2668e+05       5.4070e-01        2.2533e-01        0.999           2.6
   4      1.0082e+05       5.4898e-01        1.5781e-01        0.998           3.5
   5      8.0237e+04       5.6807e-01        1.1192e-01        0.997           4.4
   6      6.3857e+04       5.7639e-01        6.6771e-02        0.999           5.4
   7      5.0821e+04       5.8648e-01        2.9616e-02        1.000           6.3
   8      4.0447e+04       6.0211e-01        2.2554e-03        0.998           7.2
   9      3.2190e+04       6.1681e-01       -2.1837e-02        0.998           8.2
  10      2.5619e+04       6.2803e-01       -3.9658e-02        0.998           9.1
  11      2.0389e+04       6.4212e-01       -5.3703e-02        0.997          10.0
  12      1.6227e+04       6.5721e-01       -6.6745e-02        0.999          10.9
  13      1.2914e+04       6.7413e-01       -7.7107e-02        1.000          11.9
  14      1.0278e+04       6.9178e-01       -8.6066e-02        1.000          12.8
  15      8.1797e+03       7.0908e-01       -9.2924e-02        1.000          13.7
  16      6.5099e+03       7.2777e-01       -9.8272e-02        1.000          14.7
  17      5.1809e+03       7.4600e-01       -1.0179e-01        1.000          15.6
  18      4.1233e+03       7.6284e-01       -1.0292e-01        1.000          16.5
  19      3.2816e+03       7.8200e-01       -1.0302e-01        1.000          17.4
  20      2.6117e+03       7.9823e-01       -1.0247e-01        1.000          18.4
  21      2.0785e+03       8.1434e-01       -1.0116e-01        1.000          19.3
  22      1.6542e+03       8.2720e-01       -9.9314e-02        1.000          20.2
  23      1.3165e+03       8.4598e-01       -9.6118e-02        0.999          21.1
  24      1.0478e+03       8.6150e-01       -8.8157e-02        0.999          22.1
  25      8.3387e+02       8.7126e-01       -8.9382e-02        1.000          23.0
  26      6.6364e+02       8.8184e-01       -8.4269e-02        0.998          23.9
  27      5.2816e+02       8.9436e-01       -8.7684e-02        1.000          24.9
  28      4.2034e+02       9.0423e-01       -7.8326e-02        0.999          26.5
  29      3.3453e+02       9.0835e-01       -8.7177e-02        0.999          28.5
  30      2.6624e+02       9.3304e-01       -8.5653e-02        0.999          30.3
  31      2.1189e+02       9.2964e-01       -8.9843e-02        0.998          32.1
  32      1.6864e+02       9.5660e-01       -9.0926e-02        0.998          33.5
  33      1.3421e+02       9.7249e-01       -8.1177e-02        0.999          35.0
  34      1.0681e+02       9.5546e-01       -9.4428e-02        0.998          36.4
  35      8.5008e+01       9.8222e-01       -1.0971e-01        0.998          37.9
  36      6.7654e+01       9.9880e-01       -9.3145e-02        0.999          39.4
  37      5.3524e+01       1.0145e+00       -9.8346e-02        0.997          41.0
  38      4.1896e+01       1.0367e+00       -1.0289e-01        0.998          42.5
  39      3.2409e+01       1.0421e+00       -1.0600e-01        0.998          44.2
  40      2.4746e+01       1.0688e+00       -1.1257e-01        0.999          45.9
  41      1.8624e+01       1.0817e+00       -1.0380e-01        0.999          47.7
  42      1.3792e+01       1.1042e+00       -1.2593e-01        0.998          49.6
  43      1.0031e+01       1.1303e+00       -1.0529e-01        0.997          51.7
  44      7.1499e+00       1.1587e+00       -1.0735e-01        0.998          54.0
  45      4.9825e+00       1.1813e+00       -9.6883e-02        0.999          56.7
  46      3.3858e+00       1.2069e+00       -9.4498e-02        0.999          59.9
  47      2.2374e+00       1.2309e+00       -1.0836e-01        0.996          63.8
  48      1.4343e+00       1.2558e+00       -7.5393e-02        0.996          70.0
  49      8.9031e-01       1.2618e+00       -6.9832e-02        0.996          77.3
  50      5.3506e-01       1.2994e+00       -5.3020e-02        0.996          87.7
  51      3.1211e-01       1.3265e+00       -3.7318e-02        0.993         103.2
  52      1.7783e-01       1.3008e+00       -1.1022e-03        0.992         128.2
  53      1.0000e-01       1.2854e+00        5.4380e-02        0.985         164.6

