File.......:  500-eis-50%-210-1 - MAY,05.2015

System.....:  
Potential..:  1.339V
Current....:  209.54mA
Temperature:  -1.0+-0.0C
Time.......:  09:28:41 - 09:31:37
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   53
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      2.0000e+05       4.8982e-01        4.1373e-01        0.999           0.0
   2      1.5917e+05       4.9817e-01        3.1209e-01        0.999           1.7
   3      1.2668e+05       5.0858e-01        2.3226e-01        0.999           2.6
   4      1.0082e+05       5.1836e-01        1.6755e-01        0.999           3.5
   5      8.0237e+04       5.2902e-01        1.1631e-01        1.000           4.4
   6      6.3857e+04       5.3904e-01        7.4569e-02        1.000           5.4
   7      5.0821e+04       5.5045e-01        4.0742e-02        1.000           6.3
   8      4.0447e+04       5.6208e-01        1.2865e-02        1.000           7.2
   9      3.2190e+04       5.7457e-01       -8.8801e-03        1.000           8.1
  10      2.5619e+04       5.8650e-01       -2.7156e-02        1.000           9.1
  11      2.0389e+04       6.0034e-01       -4.2505e-02        1.000          10.0
  12      1.6227e+04       6.1407e-01       -5.4499e-02        0.999          10.9
  13      1.2914e+04       6.2923e-01       -6.4940e-02        1.000          11.8
  14      1.0278e+04       6.4346e-01       -7.2593e-02        1.000          12.8
  15      8.1797e+03       6.5810e-01       -7.7787e-02        1.000          13.7
  16      6.5099e+03       6.7255e-01       -8.1329e-02        1.000          14.6
  17      5.1809e+03       6.8806e-01       -8.4277e-02        1.000          15.6
  18      4.1233e+03       7.0272e-01       -8.5392e-02        1.000          16.5
  19      3.2816e+03       7.1792e-01       -8.6022e-02        1.000          17.4
  20      2.6117e+03       7.3345e-01       -8.5916e-02        1.000          18.3
  21      2.0785e+03       7.4707e-01       -8.4568e-02        1.000          19.3
  22      1.6542e+03       7.5950e-01       -8.2480e-02        1.000          20.2
  23      1.3165e+03       7.7216e-01       -8.0499e-02        1.000          21.1
  24      1.0478e+03       7.8298e-01       -7.9088e-02        1.000          22.1
  25      8.3387e+02       7.9430e-01       -7.7271e-02        1.000          23.0
  26      6.6364e+02       8.0329e-01       -7.5883e-02        1.000          23.9
  27      5.2816e+02       8.1235e-01       -7.5070e-02        1.000          24.8
  28      4.2034e+02       8.1834e-01       -7.4076e-02        1.000          26.5
  29      3.3453e+02       8.2574e-01       -7.6301e-02        0.999          28.4
  30      2.6624e+02       8.3729e-01       -7.2312e-02        0.999          29.9
  31      2.1189e+02       8.4700e-01       -7.8091e-02        1.000          31.3
  32      1.6864e+02       8.5839e-01       -7.9015e-02        0.999          32.8
  33      1.3421e+02       8.6974e-01       -8.3611e-02        1.000          34.2
  34      1.0681e+02       8.8415e-01       -8.6735e-02        1.000          35.7
  35      8.5008e+01       8.9381e-01       -9.0632e-02        1.000          37.2
  36      6.7654e+01       9.0860e-01       -9.4287e-02        1.000          38.7
  37      5.3524e+01       9.1926e-01       -9.8805e-02        1.000          40.2
  38      4.1896e+01       9.3550e-01       -1.0612e-01        1.000          41.8
  39      3.2409e+01       9.4810e-01       -1.1032e-01        0.999          43.4
  40      2.4746e+01       9.6823e-01       -1.1603e-01        0.999          45.1
  41      1.8624e+01       9.9167e-01       -1.2108e-01        0.999          47.3
  42      1.3792e+01       1.0261e+00       -1.1850e-01        0.999          49.7
  43      1.0031e+01       1.0349e+00       -1.2142e-01        0.997          51.7
  44      7.1499e+00       1.0795e+00       -1.2264e-01        0.998          54.1
  45      4.9825e+00       1.0893e+00       -1.3557e-01        0.998          56.8
  46      3.3858e+00       1.1213e+00       -1.0377e-01        0.999          60.0
  47      2.2374e+00       1.1639e+00       -8.8922e-02        0.997          63.9
  48      1.4343e+00       1.1802e+00       -1.0151e-01        0.996          70.0
  49      8.9031e-01       1.2165e+00       -7.5443e-02        0.997          77.4
  50      5.3506e-01       1.2734e+00       -2.9291e-02        0.999          87.8
  51      3.1211e-01       1.2851e+00       -9.8481e-03        0.991         103.3
  52      1.7783e-01       1.3085e+00        6.7517e-02        0.992         128.2
  53      1.0000e-01       1.1963e+00        2.3123e-02        0.985         164.6

