File.......:  600eis 158h - JUN,28.2014

System.....:  
Potential..:  0.000V
Current....:  -27.794uA
Temperature:  -1.1+-0.1C
Time.......:  14:13:36 - 14:15:59
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.5230e+00        3.5551e-01        1.000           0.0
   2      7.9606e+04       3.5268e+00        2.6197e-01        1.000           1.1
   3      6.3371e+04       3.5378e+00        1.8596e-01        1.000           1.5
   4      5.0448e+04       3.5483e+00        1.2546e-01        1.000           1.9
   5      4.0159e+04       3.5573e+00        6.9803e-02        1.000           2.4
   6      3.1969e+04       3.5721e+00        2.6668e-02        1.000           2.8
   7      2.5450e+04       3.5863e+00       -1.5387e-02        1.000           3.3
   8      2.0259e+04       3.6034e+00       -4.9661e-02        0.999           3.7
   9      1.6128e+04       3.6232e+00       -8.1940e-02        1.000           4.1
  10      1.2839e+04       3.6438e+00       -1.0925e-01        1.000           4.6
  11      1.0220e+04       3.6681e+00       -1.3518e-01        1.000           5.0
  12      8.1360e+03       3.6935e+00       -1.6314e-01        1.000           5.4
  13      6.4768e+03       3.7228e+00       -1.8738e-01        1.000           5.9
  14      5.1559e+03       3.7558e+00       -2.1072e-01        1.000           6.3
  15      4.1044e+03       3.7933e+00       -2.3365e-01        1.000           6.8
  16      3.2674e+03       3.8333e+00       -2.5661e-01        1.000           7.2
  17      2.6010e+03       3.8775e+00       -2.7698e-01        1.000           7.6
  18      2.0706e+03       3.9248e+00       -2.9570e-01        0.999           8.1
  19      1.6483e+03       3.9759e+00       -3.1186e-01        1.000           8.5
  20      1.3122e+03       4.0299e+00       -3.2482e-01        0.999           8.9
  21      1.0446e+03       4.0866e+00       -3.3553e-01        0.999           9.4
  22      8.3153e+02       4.1453e+00       -3.4144e-01        0.999           9.8
  23      6.6195e+02       4.2047e+00       -3.4315e-01        0.999          10.3
  24      5.2695e+02       4.2658e+00       -3.4140e-01        0.999          10.7
  25      4.1949e+02       4.3236e+00       -3.3447e-01        0.999          11.2
  26      3.3394e+02       4.3819e+00       -3.2581e-01        0.999          11.6
  27      2.6584e+02       4.4366e+00       -3.0894e-01        0.999          12.0
  28      2.1162e+02       4.4854e+00       -2.9343e-01        0.999          12.5
  29      1.6846e+02       4.5331e+00       -2.6912e-01        0.999          12.9
  30      1.3411e+02       4.5727e+00       -2.5064e-01        0.999          13.3
  31      1.0676e+02       4.6108e+00       -2.3281e-01        0.999          13.8
  32      8.4986e+01       4.6442e+00       -2.0637e-01        0.999          14.3
  33      6.7654e+01       4.6714e+00       -1.8943e-01        0.999          14.7
  34      5.3524e+01       4.7177e+00       -1.6929e-01        0.999          16.0
  35      4.1896e+01       4.7307e+00       -1.5406e-01        0.999          17.6
  36      3.2409e+01       4.7498e+00       -1.3144e-01        0.999          18.7
  37      2.4746e+01       4.7667e+00       -1.1495e-01        0.997          20.0
  38      1.8624e+01       4.7838e+00       -9.5709e-02        0.999          21.3
  39      1.3792e+01       4.7977e+00       -8.2918e-02        0.999          22.7
  40      1.0031e+01       4.8107e+00       -6.7919e-02        0.999          24.3
  41      7.1499e+00       4.8214e+00       -5.2771e-02        0.999          26.1
  42      4.9825e+00       4.8268e+00       -4.2115e-02        0.999          28.4
  43      3.3858e+00       4.8282e+00       -3.1174e-02        0.999          31.1
  44      2.2374e+00       4.8236e+00       -2.4344e-02        0.999          34.5
  45      1.4343e+00       4.8104e+00       -1.8728e-02        1.000          39.9
  46      8.9031e-01       4.7855e+00       -1.3291e-02        1.000          46.8
  47      5.3506e-01       4.7723e+00       -1.0035e-02        1.000          56.7
  48      3.1211e-01       4.7705e+00       -6.4301e-03        0.999          71.7
  49      1.7783e-01       4.8397e+00       -2.6528e-03        0.999          96.1
  50      1.0000e-01       4.7610e+00        7.0033e-04        1.000         132.0

