File.......:  600eis 20h - JUN,22.2014

System.....:  
Potential..:  -0.001V
Current....:  -54.988uA
Temperature:  -1.2+-0.1C
Time.......:  18:12:20 - 18:13:00
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   44
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       4.4772e+00        2.3871e-01        1.000           0.0
   2      7.9606e+04       4.4851e+00        1.6822e-01        1.000           1.1
   3      6.3371e+04       4.4936e+00        1.0912e-01        1.000           1.5
   4      5.0448e+04       4.5043e+00        6.0548e-02        1.000           1.9
   5      4.0159e+04       4.5162e+00        1.7350e-02        1.000           2.4
   6      3.1969e+04       4.5311e+00       -2.1878e-02        1.000           2.8
   7      2.5450e+04       4.5469e+00       -6.2121e-02        1.000           3.3
   8      2.0259e+04       4.5658e+00       -9.2585e-02        1.000           3.7
   9      1.6128e+04       4.5867e+00       -1.2110e-01        1.000           4.1
  10      1.2839e+04       4.6125e+00       -1.5196e-01        1.000           4.6
  11      1.0220e+04       4.6394e+00       -1.7952e-01        1.000           5.0
  12      8.1360e+03       4.6701e+00       -2.0923e-01        1.000           5.5
  13      6.4768e+03       4.7062e+00       -2.3592e-01        1.000           5.9
  14      5.1559e+03       4.7451e+00       -2.6320e-01        1.000           6.4
  15      4.1044e+03       4.7902e+00       -2.9027e-01        1.000           6.8
  16      3.2674e+03       4.8377e+00       -3.1760e-01        1.000           7.3
  17      2.6010e+03       4.8935e+00       -3.4169e-01        1.000           8.3
  18      2.0706e+03       4.9511e+00       -3.6369e-01        1.000           8.8
  19      1.6483e+03       5.0127e+00       -3.8418e-01        1.000           9.2
  20      1.3122e+03       5.0773e+00       -4.0106e-01        1.000           9.6
  21      1.0446e+03       5.1453e+00       -4.1461e-01        0.999          10.1
  22      8.3153e+02       5.2147e+00       -4.2956e-01        1.000          10.6
  23      6.6195e+02       5.2893e+00       -4.3791e-01        0.999          11.7
  24      5.2695e+02       5.3640e+00       -4.4177e-01        0.999          12.1
  25      4.1949e+02       5.4391e+00       -4.4124e-01        1.000          12.6
  26      3.3394e+02       5.5152e+00       -4.3872e-01        0.999          13.0
  27      2.6584e+02       5.5915e+00       -4.3041e-01        1.000          13.4
  28      2.1162e+02       5.6638e+00       -4.1594e-01        0.999          13.9
  29      1.6846e+02       5.7346e+00       -3.9698e-01        0.999          14.3
  30      1.3411e+02       5.8015e+00       -3.7462e-01        0.999          14.7
  31      1.0676e+02       5.8630e+00       -3.4527e-01        0.999          15.2
  32      8.4986e+01       5.9157e+00       -3.1663e-01        0.999          15.7
  33      6.7654e+01       5.9659e+00       -2.8734e-01        0.999          16.2
  34      5.3524e+01       6.0061e+00       -2.5369e-01        0.999          17.5
  35      4.1896e+01       6.0460e+00       -2.2143e-01        0.999          19.1
  36      3.2409e+01       6.0756e+00       -1.9045e-01        0.999          20.2
  37      2.4746e+01       6.1029e+00       -1.5962e-01        0.999          21.4
  38      1.8624e+01       6.1259e+00       -1.2962e-01        0.999          22.8
  39      1.3792e+01       6.1445e+00       -1.0702e-01        0.999          24.2
  40      1.0031e+01       6.1581e+00       -8.2209e-02        0.999          25.8
  41      7.1499e+00       6.1670e+00       -6.3943e-02        0.999          27.7
  42      4.9825e+00       6.1682e+00       -4.6721e-02        0.999          29.9
  43      3.3858e+00       6.1624e+00       -3.4470e-02        0.999          32.6
  44      2.2374e+00       6.1483e+00       -2.7086e-02        0.999          36.1

