File.......:  600eis 201h - JUN,30.2014

System.....:  
Potential..:  -0.001V
Current....:  -62.646uA
Temperature:  -1.2+-0.1C
Time.......:  09:05:04 - 09:07:27
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.5459e+00        3.1048e-01        1.000           0.0
   2      7.9606e+04       3.5578e+00        2.2093e-01        1.000           1.1
   3      6.3371e+04       3.5614e+00        1.5447e-01        1.000           1.5
   4      5.0448e+04       3.5720e+00        9.3044e-02        1.000           1.9
   5      4.0159e+04       3.5880e+00        4.6476e-02        1.000           2.4
   6      3.1969e+04       3.5989e+00        6.1557e-03        1.000           2.8
   7      2.5450e+04       3.6156e+00       -3.4083e-02        1.000           3.3
   8      2.0259e+04       3.6336e+00       -6.5724e-02        1.000           3.7
   9      1.6128e+04       3.6532e+00       -9.5198e-02        1.000           4.2
  10      1.2839e+04       3.6754e+00       -1.2362e-01        1.000           4.6
  11      1.0220e+04       3.7026e+00       -1.4838e-01        1.000           5.0
  12      8.1360e+03       3.7283e+00       -1.7603e-01        1.000           5.5
  13      6.4768e+03       3.7602e+00       -1.9934e-01        1.000           5.9
  14      5.1559e+03       3.7958e+00       -2.2345e-01        1.000           6.3
  15      4.1044e+03       3.8328e+00       -2.4589e-01        1.000           6.8
  16      3.2674e+03       3.8747e+00       -2.6945e-01        1.000           7.2
  17      2.6010e+03       3.9205e+00       -2.9009e-01        1.000           7.7
  18      2.0706e+03       3.9712e+00       -3.0741e-01        1.000           8.1
  19      1.6483e+03       4.0228e+00       -3.2410e-01        1.000           8.5
  20      1.3122e+03       4.0793e+00       -3.3700e-01        1.000           9.0
  21      1.0446e+03       4.1381e+00       -3.4702e-01        1.000           9.4
  22      8.3153e+02       4.1986e+00       -3.5310e-01        1.000           9.9
  23      6.6195e+02       4.2589e+00       -3.5581e-01        0.999          10.3
  24      5.2695e+02       4.3212e+00       -3.5260e-01        1.000          10.7
  25      4.1949e+02       4.3820e+00       -3.4464e-01        0.999          11.2
  26      3.3394e+02       4.4397e+00       -3.3353e-01        1.000          11.6
  27      2.6584e+02       4.4951e+00       -3.1750e-01        0.999          12.0
  28      2.1162e+02       4.5462e+00       -3.0015e-01        0.999          12.5
  29      1.6846e+02       4.5943e+00       -2.7915e-01        0.999          12.9
  30      1.3411e+02       4.6351e+00       -2.5812e-01        0.999          13.3
  31      1.0676e+02       4.6732e+00       -2.3823e-01        0.999          13.8
  32      8.4986e+01       4.7063e+00       -2.1391e-01        0.999          14.3
  33      6.7654e+01       4.7359e+00       -1.9598e-01        0.999          14.8
  34      5.3524e+01       4.7578e+00       -1.7634e-01        0.999          16.0
  35      4.1896e+01       4.7823e+00       -1.5444e-01        0.999          17.6
  36      3.2409e+01       4.8040e+00       -1.3698e-01        0.999          18.8
  37      2.4746e+01       4.8194e+00       -1.1792e-01        0.999          20.0
  38      1.8624e+01       4.8344e+00       -9.9571e-02        0.999          21.3
  39      1.3792e+01       4.8451e+00       -8.7677e-02        0.999          22.7
  40      1.0031e+01       4.8546e+00       -7.1471e-02        0.999          24.3
  41      7.1499e+00       4.8638e+00       -5.3638e-02        1.000          26.2
  42      4.9825e+00       4.8634e+00       -4.3330e-02        0.999          28.4
  43      3.3858e+00       4.8602e+00       -3.4124e-02        1.000          31.1
  44      2.2374e+00       4.8503e+00       -2.5156e-02        0.999          34.5
  45      1.4343e+00       4.8349e+00       -1.8761e-02        0.999          39.9
  46      8.9031e-01       4.8181e+00       -1.2222e-02        1.000          46.8
  47      5.3506e-01       4.8186e+00       -1.1593e-02        1.000          56.7
  48      3.1211e-01       4.8379e+00       -6.9358e-03        1.000          71.7
  49      1.7783e-01       4.9014e+00       -1.6901e-03        1.000          96.1
  50      1.0000e-01       4.8148e+00       -1.4933e-03        1.000         132.1

