File.......:  600eis 786h - JUL,25.2014

System.....:  
Potential..:  -0.001V
Current....:  -56.081uA
Temperature:  -1.5+-0.0C
Time.......:  20:53:53 - 20:56:16
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       4.3809e+00        1.8980e-01        1.000           0.0
   2      7.9606e+04       4.3965e+00        1.1554e-01        1.000           1.1
   3      6.3371e+04       4.4081e+00        5.6155e-02        1.000           1.5
   4      5.0448e+04       4.4231e+00        1.3266e-03        1.000           1.9
   5      4.0159e+04       4.4460e+00       -4.2898e-02        1.000           2.4
   6      3.1969e+04       4.4674e+00       -8.0377e-02        1.000           2.8
   7      2.5450e+04       4.4876e+00       -1.2240e-01        1.000           3.3
   8      2.0259e+04       4.5101e+00       -1.5567e-01        1.000           3.7
   9      1.6128e+04       4.5406e+00       -1.8666e-01        1.000           4.2
  10      1.2839e+04       4.5724e+00       -2.1747e-01        1.000           4.6
  11      1.0220e+04       4.6084e+00       -2.4704e-01        1.000           5.1
  12      8.1360e+03       4.6464e+00       -2.7474e-01        1.000           5.5
  13      6.4768e+03       4.6886e+00       -3.0102e-01        1.000           6.0
  14      5.1559e+03       4.7338e+00       -3.2982e-01        1.000           6.4
  15      4.1044e+03       4.7847e+00       -3.5762e-01        1.000           6.9
  16      3.2674e+03       4.8401e+00       -3.8419e-01        1.000           7.3
  17      2.6010e+03       4.8993e+00       -4.0988e-01        1.000           7.8
  18      2.0706e+03       4.9626e+00       -4.3268e-01        1.000           8.2
  19      1.6483e+03       5.0310e+00       -4.5422e-01        1.000           8.7
  20      1.3122e+03       5.1006e+00       -4.7407e-01        0.999           9.1
  21      1.0446e+03       5.1755e+00       -4.9013e-01        0.999           9.5
  22      8.3153e+02       5.2505e+00       -5.0576e-01        0.999          10.0
  23      6.6195e+02       5.3295e+00       -5.1769e-01        0.999          10.4
  24      5.2695e+02       5.4104e+00       -5.2634e-01        0.999          10.9
  25      4.1949e+02       5.4917e+00       -5.3369e-01        0.999          11.3
  26      3.3394e+02       5.5751e+00       -5.3551e-01        0.999          11.8
  27      2.6584e+02       5.6586e+00       -5.3453e-01        0.999          12.2
  28      2.1162e+02       5.7414e+00       -5.2918e-01        0.999          12.6
  29      1.6846e+02       5.8247e+00       -5.2079e-01        0.999          13.1
  30      1.3411e+02       5.9074e+00       -5.0784e-01        0.999          13.5
  31      1.0676e+02       5.9854e+00       -4.8856e-01        0.999          14.0
  32      8.4986e+01       6.0613e+00       -4.6829e-01        0.999          14.5
  33      6.7654e+01       6.1331e+00       -4.4311e-01        0.999          15.0
  34      5.3524e+01       6.1808e+00       -4.0688e-01        0.999          16.2
  35      4.1896e+01       6.2382e+00       -3.6947e-01        0.999          17.8
  36      3.2409e+01       6.2905e+00       -3.2965e-01        0.999          19.0
  37      2.4746e+01       6.3350e+00       -2.8691e-01        0.999          20.2
  38      1.8624e+01       6.3731e+00       -2.4391e-01        0.999          21.5
  39      1.3792e+01       6.4015e+00       -2.0699e-01        0.999          22.9
  40      1.0031e+01       6.4273e+00       -1.6667e-01        0.999          24.5
  41      7.1499e+00       6.4471e+00       -1.3476e-01        1.000          26.4
  42      4.9825e+00       6.4589e+00       -1.0242e-01        1.000          28.6
  43      3.3858e+00       6.4685e+00       -7.7759e-02        0.999          31.3
  44      2.2374e+00       6.4790e+00       -5.8487e-02        1.000          34.7
  45      1.4343e+00       6.4899e+00       -4.3846e-02        1.000          40.1
  46      8.9031e-01       6.5186e+00       -3.0823e-02        1.000          47.0
  47      5.3506e-01       6.5819e+00       -2.1205e-02        0.999          56.9
  48      3.1211e-01       6.6457e+00       -1.1320e-02        1.000          71.9
  49      1.7783e-01       6.5681e+00       -5.2347e-03        1.000          96.4
  50      1.0000e-01       6.5801e+00       -8.5282e-03        0.999         132.3

