File.......:  600eis 500h - JUL,13.2014

System.....:  
Potential..:  0.000V
Current....:  -26.403uA
Temperature:  -1.3+-0.1C
Time.......:  17:19:00 - 17:21:23
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.8961e+00        2.4719e-01        1.000           0.0
   2      7.9606e+04       3.9059e+00        1.7273e-01        1.000           1.1
   3      6.3371e+04       3.9207e+00        1.0481e-01        1.000           1.5
   4      5.0448e+04       3.9374e+00        5.0185e-02        1.000           1.9
   5      4.0159e+04       3.9522e+00        2.9588e-03        1.000           2.4
   6      3.1969e+04       3.9723e+00       -3.6764e-02        1.000           2.8
   7      2.5450e+04       3.9911e+00       -7.6401e-02        1.000           3.3
   8      2.0259e+04       4.0125e+00       -1.0622e-01        1.000           3.7
   9      1.6128e+04       4.0382e+00       -1.3793e-01        1.000           4.1
  10      1.2839e+04       4.0666e+00       -1.6789e-01        1.000           4.6
  11      1.0220e+04       4.0963e+00       -1.9340e-01        1.000           5.0
  12      8.1360e+03       4.1277e+00       -2.2140e-01        1.000           5.5
  13      6.4768e+03       4.1667e+00       -2.4734e-01        1.000           5.9
  14      5.1559e+03       4.2065e+00       -2.7425e-01        1.000           6.3
  15      4.1044e+03       4.2535e+00       -2.9854e-01        1.000           6.8
  16      3.2674e+03       4.3024e+00       -3.2257e-01        1.000           7.2
  17      2.6010e+03       4.3550e+00       -3.4428e-01        1.000           7.6
  18      2.0706e+03       4.4130e+00       -3.6599e-01        0.999           8.1
  19      1.6483e+03       4.4718e+00       -3.8340e-01        0.999           8.5
  20      1.3122e+03       4.5362e+00       -3.9981e-01        0.999           8.9
  21      1.0446e+03       4.6026e+00       -4.1266e-01        0.999           9.4
  22      8.3153e+02       4.6706e+00       -4.2380e-01        1.000           9.8
  23      6.6195e+02       4.7404e+00       -4.3032e-01        0.999          10.3
  24      5.2695e+02       4.8124e+00       -4.3332e-01        0.999          10.7
  25      4.1949e+02       4.8849e+00       -4.3341e-01        0.999          11.1
  26      3.3394e+02       4.9565e+00       -4.2845e-01        0.999          11.6
  27      2.6584e+02       5.0266e+00       -4.1820e-01        0.999          12.0
  28      2.1162e+02       5.0976e+00       -4.0677e-01        0.999          12.5
  29      1.6846e+02       5.1615e+00       -3.8633e-01        0.999          12.9
  30      1.3411e+02       5.2222e+00       -3.6549e-01        0.999          13.3
  31      1.0676e+02       5.2781e+00       -3.3927e-01        0.999          13.8
  32      8.4986e+01       5.3294e+00       -3.1376e-01        0.999          14.2
  33      6.7654e+01       5.3731e+00       -2.8777e-01        0.999          14.7
  34      5.3524e+01       5.4066e+00       -2.5814e-01        0.999          16.0
  35      4.1896e+01       5.4414e+00       -2.2828e-01        0.999          17.6
  36      3.2409e+01       5.4690e+00       -1.9905e-01        0.999          18.7
  37      2.4746e+01       5.4943e+00       -1.7267e-01        0.999          19.9
  38      1.8624e+01       5.5130e+00       -1.4744e-01        0.999          21.2
  39      1.3792e+01       5.5287e+00       -1.2258e-01        0.999          22.7
  40      1.0031e+01       5.5408e+00       -1.0209e-01        0.999          24.3
  41      7.1499e+00       5.5469e+00       -8.2462e-02        1.000          26.1
  42      4.9825e+00       5.5489e+00       -6.3566e-02        0.999          28.4
  43      3.3858e+00       5.5432e+00       -5.0377e-02        1.000          31.1
  44      2.2374e+00       5.5370e+00       -3.6981e-02        1.000          34.5
  45      1.4343e+00       5.5299e+00       -2.8539e-02        1.000          39.9
  46      8.9031e-01       5.5249e+00       -1.8895e-02        1.000          46.7
  47      5.3506e-01       5.5426e+00       -1.4229e-02        1.000          56.7
  48      3.1211e-01       5.5773e+00       -1.2510e-02        0.999          71.6
  49      1.7783e-01       5.6186e+00       -2.2884e-03        1.000          96.1
  50      1.0000e-01       5.5153e+00       -3.7551e-04        1.000         132.0

