File.......:  600eis 691h - JUL,21.2014

System.....:  
Potential..:  -0.001V
Current....:  -49.589uA
Temperature:  -1.3+-0.0C
Time.......:  21:34:39 - 21:37:03
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       4.2414e+00        2.5546e-01        1.000           0.0
  2       7.9606e+04       4.2538e+00        1.6781e-01        1.000           1.1
  3       6.3371e+04       4.2649e+00        9.8770e-02        0.999           1.5
  4       5.0448e+04       4.2831e+00        4.0345e-02        1.000           1.9
  5       4.0159e+04       4.3007e+00       -8.2788e-03        1.000           2.4
  6       3.1969e+04       4.3199e+00       -5.0795e-02        1.000           2.8
  7       2.5450e+04       4.3370e+00       -9.5922e-02        1.000           3.3
  8       2.0259e+04       4.3615e+00       -1.2990e-01        1.000           3.7
  9       1.6128e+04       4.3881e+00       -1.6213e-01        1.000           4.1
 10       1.2839e+04       4.4177e+00       -1.9457e-01        1.000           4.6
 11       1.0220e+04       4.4492e+00       -2.2477e-01        1.000           5.0
 12       8.1360e+03       4.4838e+00       -2.5511e-01        1.000           5.4
 13       6.4768e+03       4.5246e+00       -2.8288e-01        1.000           5.9
 14       5.1559e+03       4.5693e+00       -3.1046e-01        1.000           6.3
 15       4.1044e+03       4.6171e+00       -3.3831e-01        1.000           6.8
 16       3.2674e+03       4.6700e+00       -3.6587e-01        1.000           7.2
 17       2.6010e+03       4.7276e+00       -3.8990e-01        1.000           7.6
 18       2.0706e+03       4.7888e+00       -4.1212e-01        1.000           8.1
 19       1.6483e+03       4.8534e+00       -4.3359e-01        1.000           8.5
 20       1.3122e+03       4.9221e+00       -4.5106e-01        1.000           8.9
 21       1.0446e+03       4.9927e+00       -4.6740e-01        0.999           9.4
 22       8.3153e+02       5.0658e+00       -4.7996e-01        1.000           9.8
 23       6.6195e+02       5.1412e+00       -4.8945e-01        0.999          10.2
 24       5.2695e+02       5.2187e+00       -4.9492e-01        1.000          10.7
 25       4.1949e+02       5.2980e+00       -4.9841e-01        0.999          11.1
 26       3.3394e+02       5.3760e+00       -4.9758e-01        0.999          11.6
 27       2.6584e+02       5.4556e+00       -4.9370e-01        0.999          12.0
 28       2.1162e+02       5.5320e+00       -4.8423e-01        0.999          12.4
 29       1.6846e+02       5.6101e+00       -4.7253e-01        0.999          12.9
 30       1.3411e+02       5.6842e+00       -4.5407e-01        0.999          13.3
 31       1.0676e+02       5.7569e+00       -4.3331e-01        0.999          13.8
 32       8.4986e+01       5.8212e+00       -4.0992e-01        0.999          14.2
 33       6.7654e+01       5.8814e+00       -3.7952e-01        0.999          14.7
 34       5.3524e+01       5.9266e+00       -3.5093e-01        0.999          16.0
 35       4.1896e+01       5.9758e+00       -3.1516e-01        0.999          17.6
 36       3.2409e+01       6.0201e+00       -2.7638e-01        0.999          18.7
 37       2.4746e+01       6.0563e+00       -2.4236e-01        0.999          20.0
 38       1.8624e+01       6.0900e+00       -2.0561e-01        0.999          21.3
 39       1.3792e+01       6.1150e+00       -1.7300e-01        0.999          22.7
 40       1.0031e+01       6.1396e+00       -1.3871e-01        0.999          24.3
 41       7.1499e+00       6.1595e+00       -1.1188e-01        0.999          26.1
 42       4.9825e+00       6.1738e+00       -8.4567e-02        1.000          28.4
 43       3.3858e+00       6.1888e+00       -6.4783e-02        1.000          31.1
 44       2.2374e+00       6.2060e+00       -5.1347e-02        0.999          34.5
 45       1.4343e+00       6.2208e+00       -3.8031e-02        1.000          39.9
 46       8.9031e-01       6.2522e+00       -2.6597e-02        1.000          46.7
 47       5.3506e-01       6.3171e+00       -1.7557e-02        1.000          56.7
 48       3.1211e-01       6.3312e+00       -9.0432e-03        1.000          71.7
 49       1.7783e-01       6.2195e+00       -3.7858e-03        0.999          96.1
 50       1.0000e-01       6.2997e+00       -8.8558e-03        1.000         132.0

