File.......:  600eis 12h - JUN,22.2014

System.....:  
Potential..:  0.000V
Current....:  -29.389uA
Temperature:  -0.9+-0.1C
Time.......:  09:39:43 - 09:42:10
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       4.4270e+00        3.0072e-01        1.000           0.0
   2      7.9606e+04       4.4354e+00        2.1813e-01        1.000           2.0
   3      6.3371e+04       4.4436e+00        1.4953e-01        1.000           2.4
   4      5.0448e+04       4.4557e+00        9.2503e-02        1.000           2.9
   5      4.0159e+04       4.4652e+00        4.3522e-02        1.000           3.3
   6      3.1969e+04       4.4778e+00        1.8234e-03        1.000           3.7
   7      2.5450e+04       4.4924e+00       -3.9166e-02        1.000           4.2
   8      2.0259e+04       4.5086e+00       -7.1669e-02        1.000           4.7
   9      1.6128e+04       4.5311e+00       -1.0527e-01        1.000           5.7
  10      1.2839e+04       4.5538e+00       -1.3553e-01        1.000           6.1
  11      1.0220e+04       4.5795e+00       -1.6526e-01        1.000           6.5
  12      8.1360e+03       4.6078e+00       -1.9468e-01        1.000           7.0
  13      6.4768e+03       4.6409e+00       -2.2144e-01        1.000           7.4
  14      5.1559e+03       4.6791e+00       -2.4928e-01        1.000           7.9
  15      4.1044e+03       4.7217e+00       -2.7541e-01        1.000           9.0
  16      3.2674e+03       4.7672e+00       -3.0308e-01        1.000           9.5
  17      2.6010e+03       4.8177e+00       -3.2695e-01        1.000           9.9
  18      2.0706e+03       4.8728e+00       -3.4897e-01        1.000          10.4
  19      1.6483e+03       4.9278e+00       -3.6904e-01        1.000          10.8
  20      1.3122e+03       4.9902e+00       -3.8654e-01        1.000          11.2
  21      1.0446e+03       5.0552e+00       -4.0248e-01        1.000          11.7
  22      8.3153e+02       5.1214e+00       -4.1649e-01        1.000          12.1
  23      6.6195e+02       5.1912e+00       -4.2693e-01        1.000          12.6
  24      5.2695e+02       5.2626e+00       -4.3323e-01        0.999          13.0
  25      4.1949e+02       5.3355e+00       -4.3635e-01        0.999          13.5
  26      3.3394e+02       5.4090e+00       -4.3513e-01        1.000          13.9
  27      2.6584e+02       5.4836e+00       -4.3094e-01        0.999          14.3
  28      2.1162e+02       5.5572e+00       -4.2235e-01        0.999          14.8
  29      1.6846e+02       5.6274e+00       -4.0366e-01        0.999          15.2
  30      1.3411e+02       5.6988e+00       -3.8301e-01        0.999          15.6
  31      1.0676e+02       5.7609e+00       -3.6159e-01        0.999          16.1
  32      8.4986e+01       5.8188e+00       -3.2911e-01        0.999          16.6
  33      6.7654e+01       5.8709e+00       -2.9870e-01        0.999          17.1
  34      5.3524e+01       5.9155e+00       -2.6494e-01        0.999          18.4
  35      4.1896e+01       5.9591e+00       -2.3421e-01        0.999          20.0
  36      3.2409e+01       5.9940e+00       -2.0027e-01        0.999          21.2
  37      2.4746e+01       6.0236e+00       -1.6492e-01        0.999          22.4
  38      1.8624e+01       6.0515e+00       -1.3779e-01        0.999          23.7
  39      1.3792e+01       6.0747e+00       -1.0985e-01        0.999          25.1
  40      1.0031e+01       6.0966e+00       -8.6263e-02        0.999          26.7
  41      7.1499e+00       6.1127e+00       -6.7453e-02        0.999          28.6
  42      4.9825e+00       6.1282e+00       -4.9862e-02        0.999          30.8
  43      3.3858e+00       6.1438e+00       -3.5469e-02        1.000          33.5
  44      2.2374e+00       6.1579e+00       -2.4261e-02        0.999          36.9
  45      1.4343e+00       6.1644e+00       -1.6281e-02        1.000          42.4
  46      8.9031e-01       6.1503e+00       -1.3289e-02        0.999          49.2
  47      5.3506e-01       6.1061e+00       -8.7190e-03        0.999          59.1
  
  50      1.0000e-01       6.1340e+00        7.8815e-03        0.999         134.5

