File.......:  600eis 40h - JUN,23.2014

System.....:  
Potential..:  0.000V
Current....:  11.519uA
Temperature:  -1.1+-0.1C
Time.......:  13:57:30 - 13:58:44
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   47
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
  1       1.0000e+05       3.3602e+00        3.9588e-01        1.000           0.0
  2       7.9606e+04       3.3627e+00        2.9534e-01        1.000           1.1
  3       6.3371e+04       3.3703e+00        2.1371e-01        1.000           1.5
  4       5.0448e+04       3.3780e+00        1.4179e-01        1.000           2.0
  5       4.0159e+04       3.3893e+00        8.8704e-02        1.000           2.4
  6       3.1969e+04       3.3997e+00        3.8494e-02        1.000           2.9
  7       2.5450e+04       3.4126e+00       -8.4044e-03        1.000           3.3
  8       2.0259e+04       3.4278e+00       -4.4801e-02        1.000           3.7
  9       1.6128e+04       3.4468e+00       -7.8448e-02        1.000           4.1
 10       1.2839e+04       3.4675e+00       -1.0950e-01        1.000           4.6
 11       1.0220e+04       3.4913e+00       -1.3800e-01        1.000           5.0
 12       8.1360e+03       3.5183e+00       -1.6558e-01        1.000           5.4
 13       6.4768e+03       3.5493e+00       -1.8827e-01        1.000           5.8
 14       5.1559e+03       3.5829e+00       -2.1172e-01        1.000           6.3
 15       4.1044e+03       3.6201e+00       -2.3243e-01        1.000           6.7
 16       3.2674e+03       3.6605e+00       -2.5081e-01        1.000           7.1
 17       2.6010e+03       3.7016e+00       -2.6732e-01        1.000           8.1
 18       2.0706e+03       3.7474e+00       -2.8068e-01        1.000           8.5
 19       1.6483e+03       3.7938e+00       -2.9073e-01        1.000           8.9
 20       1.3122e+03       3.8436e+00       -2.9963e-01        1.000           9.3
 21       1.0446e+03       3.8927e+00       -3.0482e-01        0.999           9.8
 22       8.3153e+02       3.9426e+00       -3.0623e-01        0.999          10.7
 23       6.6195e+02       3.9921e+00       -3.0465e-01        0.999          11.1
 24       5.2695e+02       4.0421e+00       -2.9938e-01        0.999          11.6
 25       4.1949e+02       4.0914e+00       -2.9244e-01        0.999          12.0
 26       3.3394e+02       4.1377e+00       -2.8057e-01        1.000          12.4
 27       2.6584e+02       4.1817e+00       -2.6472e-01        0.999          12.8
 28       2.1162e+02       4.2222e+00       -2.4536e-01        0.999          13.3
 29       1.6846e+02       4.2575e+00       -2.2675e-01        0.999          13.7
 30       1.3411e+02       4.2883e+00       -2.0731e-01        0.999          14.1
 31       1.0676e+02       4.3153e+00       -1.8678e-01        0.999          14.5
 32       8.4986e+01       4.3388e+00       -1.6733e-01        0.999          15.0
 33       6.7654e+01       4.3581e+00       -1.4987e-01        0.999          15.5
 34       5.3524e+01       4.3642e+00       -1.2970e-01        0.999          16.7
 35       4.1896e+01       4.3746e+00       -1.1128e-01        0.999          18.3
 36       3.2409e+01       4.3808e+00       -9.4833e-02        0.999          19.5
 37       2.4746e+01       4.3868e+00       -7.9054e-02        0.999          20.7
 38       1.8624e+01       4.3898e+00       -6.4638e-02        0.999          22.0
 39       1.3792e+01       4.3904e+00       -5.3327e-02        0.999          23.4
 40       1.0031e+01       4.3905e+00       -4.2252e-02        0.999          25.0
 41       7.1499e+00       4.3887e+00       -3.2755e-02        0.999          26.8
 42       4.9825e+00       4.3860e+00       -2.5634e-02        0.999          29.1
 43       3.3858e+00       4.3848e+00       -2.0019e-02        0.999          31.7
 44       2.2374e+00       4.3826e+00       -1.5333e-02        0.999          35.1
 45       1.4343e+00       4.3807e+00       -1.1163e-02        0.999          40.6
 

