File.......:  600eis 190h - JUN,29.2014

System.....:  
Potential..:  0.000V
Current....:  -38.456uA
Temperature:  -1.3+-0.1C
Time.......:  22:15:07 - 22:17:32
Comment....:  
              
              
              
              
               
Impedance samples

Lines:   50
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.5729e+00        3.0590e-01        0.999           0.0
   2      7.9606e+04       3.5784e+00        2.2102e-01        1.000           1.1
   3      6.3371e+04       3.5885e+00        1.5129e-01        1.000           1.5
   4      5.0448e+04       3.5993e+00        9.2771e-02        1.000           2.0
   5      4.0159e+04       3.6105e+00        4.6200e-02        1.000           2.4
   6      3.1969e+04       3.6223e+00        4.3730e-03        1.000           2.8
   7      2.5450e+04       3.6374e+00       -3.5418e-02        1.000           3.3
   8      2.0259e+04       3.6573e+00       -6.7905e-02        1.000           3.7
   9      1.6128e+04       3.6759e+00       -9.6874e-02        1.000           4.2
  10      1.2839e+04       3.6958e+00       -1.2177e-01        1.000           4.6
  11      1.0220e+04       3.7210e+00       -1.4833e-01        1.000           5.1
  12      8.1360e+03       3.7469e+00       -1.7284e-01        1.000           5.5
  13      6.4768e+03       3.7765e+00       -1.9841e-01        1.000           5.9
  14      5.1559e+03       3.8107e+00       -2.2226e-01        1.000           6.4
  15      4.1044e+03       3.8468e+00       -2.4477e-01        1.000           6.8
  16      3.2674e+03       3.8883e+00       -2.6789e-01        1.000           7.3
  17      2.6010e+03       3.9330e+00       -2.8880e-01        1.000           7.7
  18      2.0706e+03       3.9811e+00       -3.0629e-01        1.000           8.2
  19      1.6483e+03       4.0332e+00       -3.2268e-01        1.000           8.6
  20      1.3122e+03       4.0868e+00       -3.3531e-01        1.000           9.1
  21      1.0446e+03       4.1437e+00       -3.4383e-01        1.000           9.5
  22      8.3153e+02       4.2025e+00       -3.5078e-01        0.999          10.0
  23      6.6195e+02       4.2604e+00       -3.5159e-01        1.000          10.4
  24      5.2695e+02       4.3197e+00       -3.4785e-01        1.000          10.8
  25      4.1949e+02       4.3787e+00       -3.3949e-01        0.999          11.3
  26      3.3394e+02       4.4337e+00       -3.2801e-01        0.999          11.7
  27      2.6584e+02       4.4858e+00       -3.1120e-01        0.999          12.2
  28      2.1162e+02       4.5340e+00       -2.9327e-01        0.999          12.6
  29      1.6846e+02       4.5774e+00       -2.7147e-01        0.999          13.0
  30      1.3411e+02       4.6154e+00       -2.5198e-01        0.999          13.5
  31      1.0676e+02       4.6485e+00       -2.2953e-01        0.999          13.9
  32      8.4986e+01       4.6806e+00       -2.0872e-01        0.999          14.4
  33      6.7654e+01       4.7050e+00       -1.8933e-01        0.999          14.9
  34      5.3524e+01       4.7176e+00       -1.7153e-01        0.999          16.2
  35      4.1896e+01       4.7366e+00       -1.5138e-01        0.999          17.8
  36      3.2409e+01       4.7507e+00       -1.3170e-01        0.999          18.9
  37      2.4746e+01       4.7642e+00       -1.1481e-01        0.999          20.1
  38      1.8624e+01       4.7716e+00       -9.6713e-02        0.999          21.4
  39      1.3792e+01       4.7780e+00       -8.4826e-02        0.999          23.1
  40      1.0031e+01       4.7800e+00       -6.7757e-02        0.999          25.3
  41      7.1499e+00       4.7787e+00       -5.3493e-02        0.999          27.7
  42      4.9825e+00       4.7784e+00       -4.1543e-02        0.999          30.0
  43      3.3858e+00       4.7770e+00       -3.2421e-02        0.999          32.7
  44      2.2374e+00       4.7743e+00       -2.5252e-02        0.999          36.1
  45      1.4343e+00       4.7728e+00       -1.8328e-02        0.999          41.5
  46      8.9031e-01       4.7796e+00       -1.3375e-02        1.000          48.3
  47      5.3506e-01       4.8125e+00       -1.0179e-02        1.000          58.3
  48      3.1211e-01       4.8592e+00       -7.1646e-03        1.000          73.3
  49      1.7783e-01       4.8544e+00       -4.9089e-04        0.999          97.7
  50      1.0000e-01       4.7890e+00       -1.5402e-03        1.000         133.6

