File.......:  600eis 273h - JUL,03.2014

System.....:  
Potential..:  -0.001V
Current....:  -28.16uA
Temperature:  -1.4+-0.0C
Time.......:  08:48:57 - 08:50:24
Comment....:  
              
              
              
              
              
Impedance samples

Lines:   28
Columns: 5

Number   Frequency/Hz   impedance R/Ohm   impedance I/Ohm   Significance   Time/s 
   1      1.0000e+05       3.6765e+00        4.8185e-01        1.000           0.0
   2      6.4710e+04       3.6905e+00        2.6848e-01        1.000           0.9
   3      4.1873e+04       3.7132e+00        1.2158e-01        1.000           1.3
   4      2.7096e+04       3.7375e+00        1.5642e-02        1.000           1.8
   5      1.7534e+04       3.7732e+00       -6.4665e-02        1.000           2.2
   6      1.1346e+04       3.8164e+00       -1.2940e-01        1.000           2.6
   7      7.3420e+03       3.8699e+00       -1.8619e-01        1.000           3.0
   8      4.7510e+03       3.9350e+00       -2.3691e-01        1.000           3.4
   9      3.0744e+03       4.0147e+00       -2.8520e-01        1.000           3.9
  10      1.9894e+03       4.1090e+00       -3.2353e-01        1.000           4.3
  11      1.2873e+03       4.2129e+00       -3.5443e-01        1.000           4.7
  12      8.3303e+02       4.3283e+00       -3.7311e-01        1.000           5.1
  13      5.3905e+02       4.4483e+00       -3.7514e-01        0.999           5.5
  14      3.4882e+02       4.5667e+00       -3.6025e-01        0.999           6.0
  15      2.2572e+02       4.6755e+00       -3.3025e-01        0.999           6.4
  16      1.4606e+02       4.7677e+00       -2.9023e-01        0.999           6.8
  17      9.4517e+01       4.8405e+00       -2.4591e-01        0.999           7.2
  18      5.9852e+01       4.8918e+00       -2.0186e-01        0.999           8.4
  19      3.7406e+01       4.9360e+00       -1.5771e-01        0.999          10.0
  20      2.3071e+01       4.9659e+00       -1.2278e-01        0.999          11.1
  21      1.4044e+01       4.9865e+00       -9.4868e-02        0.999          12.4
  22      8.4383e+00       4.9982e+00       -6.7827e-02        0.999          13.9
  23      5.0071e+00       5.0074e+00       -4.6586e-02        0.999          15.9
  24      2.9361e+00       5.0057e+00       -3.3926e-02        0.999          18.6
  25      1.7030e+00       5.0012e+00       -2.3655e-02        1.000          23.4
  26      9.7825e-01       5.0007e+00       -1.6489e-02        1.000          29.1
  
